x_mean,y_mean,z_mean,mag_mean,x_std,y_std,z_std,mag_std,x_med,y_med,z_med,mag_med,x_min,y_min,z_min,mag_min,x_max,y_max,z_max,mag_max,x_range,x_rmse,y_range,y_rmse,z_range,z_rmse,mag_range,mag_rmse,xy_corr,xz_corr,yz_corr,svm,sma,gt
-5.943104156359971,0.4076820133778523,7.792414019320248,10.055593492447565,2.844846443501701,1.467642661865253,2.715314836565794,3.565582858004455,-5.503372,0.3255005,7.299637,9.493277131540019,-14.964839843640029,-7.751737013377852,-8.019510579320247,-8.825772628389982,8.810306956359971,10.483095986622146,9.350056980679753,13.642438773157506,23.7751468,6.58888673982455,18.234833,1.5231952472006007,17.36956756,8.251936727395242,22.46821140154749,10.669021135243138,-0.15536209276273466,-0.6163712163437685,0.021959206076520663,3.7071675460559375,5.575715044025515,stairsdown
-6.3507450202019164,1.3326437717910964,7.196799343997055,9.988277344466812,2.630467151659912,1.7906175592378903,2.297669258598632,3.0888437590108513,-6.149643,1.1455383,6.897353999999999,9.95757100966645,-10.017830979798084,-7.035433071791097,-4.854285343997056,-7.040343693185802,5.299856920201917,8.835691228208905,8.809044656002945,11.593813353683963,15.317687900000001,6.873947938965766,15.871124300000002,2.232079023168614,13.66333,7.5546729340672965,18.634157046869767,10.454971074757214,-0.32674817282252105,-0.4935353880551655,0.12310081827855784,3.5358757858420433,5.378986189919739,stairsup
-5.972917772217463,0.5894918868168458,7.717561502589589,9.784363821466217,0.1853924564165006,0.3058635260205119,0.15943196275947508,0.05971871953084081,-5.984207,0.5064087,7.679305999999999,9.784332159265798,-0.8444192277825353,-1.4517965868168456,-0.907090902589589,-0.7595989508787024,0.6278402722174627,1.785508113183154,0.5723094974104104,0.6302768981816627,1.472259499999998,5.975794212579082,3.2373046999999997,0.6641171079975866,1.4794003999999994,7.719208097287202,1.389875849060365,9.784546062718139,-0.07097757806019267,0.8453814497802157,-0.3208402881638164,0.34562143043122906,0.5167990512485552,stand
-5.6029142279823105,0.22408278981012408,8.030502713353405,10.066883411360953,2.4627029884669525,1.622698179419887,2.6736524559374177,3.2304883459597584,-5.4652863,0.24456787,7.666214,9.854779225622746,-13.545935772017689,-9.449821789810125,-5.153595413353405,-6.846978482138487,6.55034772798231,13.762367210189876,9.009612286646595,13.228700116311595,20.0962835,6.12024749301094,23.212189000000002,1.638080716515581,14.163207700000001,8.463878813277145,20.075678598450082,10.572510694029523,-0.14816903368822915,-0.4534765623520509,0.07878625491399643,3.5179442092596993,5.18964181214108,walk
4.824941517082088,-0.6742717022884078,8.117350287929433,9.566239498018307,1.123469914020491,0.8780927265912492,0.7865755396511671,0.8746360063754369,4.97156,-0.4225766,8.1402855,9.548401877551761,-24.438241517082087,-6.392214697711593,-4.666108587929433,-4.04277987781452,8.375489482917912,10.543170702288409,3.917104712070566,11.600164774355965,32.813731,4.95400731367695,16.9353854,1.1070927921185423,8.583213299999999,8.155369330748266,15.642944652170485,9.606138237358184,0.5539315048932492,0.05051772987685737,-0.16771142619234575,1.4456525845227266,2.187105233979893,bike
3.9045207138294407,-0.3711264376814335,7.953409424601757,9.644465260805955,3.4987455802880505,1.3783306268516353,1.9920865942043524,1.9319844409811084,5.0481744000000015,0.08080430499999999,8.051701,9.484984615384928,-23.51782071382944,-19.242173562318566,-8.300568664601757,-7.859156058154173,14.024459286170558,19.983827437681434,11.659291575398244,18.251829054221357,37.54228,5.242684952755272,39.226001,1.4273796433471906,19.95986024,8.199078303431234,26.11098511237553,9.836058315498406,-0.35331060531842856,-0.35991444733578354,0.13033885955678906,3.937071746502029,5.6798466161888665,no_task
-0.3575644128097956,0.3099379990644432,9.459985787064248,9.472280875628872,0.0847630839140885,0.041682579464034586,0.03136057303932201,0.03233241529272723,-0.35434186,0.31124622,9.460688,9.472330493556745,-0.44688734719020434,-0.3997205650644432,-0.27941878706424816,-0.27509190430070163,7.2181491128097965,0.3975486009355568,0.27603521293575106,1.990141161465143,7.6650364600000005,0.3674736045734355,0.797269166,0.31272822505103315,0.5554539999999992,9.460037766532023,2.2652330657658446,9.472336054902929,-0.14772220968753008,0.3166723747910455,-0.129654955618532,0.07180690998559784,0.10404052408972951,sit
6.026857167180873,-0.6616002629426427,7.362024228595679,9.799232522425612,2.7723680630680656,1.6094013575158317,2.826458250992847,3.6331774025405488,5.608417500000002,-0.59256494,6.84921235,9.247768429566289,-8.849621167180873,-18.951699737057357,-7.067537408595679,-9.216946616124574,12.360610832819125,7.7687879629426435,12.250676771404322,16.477983059837914,21.210231999999998,6.633901702285994,26.7204877,1.740045836353706,19.318214180000002,7.885928722199909,25.694929675962488,10.451042202566324,-0.10674959522744806,0.6379855444023651,-0.038440468060469406,3.8184941319559877,5.781538437044901,stairsdown
6.47922324076248,-1.5708503126568591,6.746457725658994,9.79554225288722,2.6139935585708067,1.895061167719189,2.345096487507197,3.1517244509072904,6.3889275,-1.3814543,6.408081,9.802137283932542,-5.7154729407624805,-9.379031687343142,-5.032209325658994,-7.373266518430397,8.58509375923752,7.19961831265686,8.923592274341006,10.662463976350015,14.300566700000001,6.986628587783876,16.578650000000003,2.461434718016129,13.955801600000001,7.142402548160026,18.035730494780413,10.290070653530854,-0.275333331475878,0.5345757606323593,-0.13133300201642528,3.6167386799827876,5.528175474546014,stairsup
6.042862789990473,-0.8626744741487703,7.329797213273981,9.546611394114052,0.1864784274769484,0.30663015247846176,0.1622199693495521,0.06034739627959592,6.066907,-0.7769185000000001,7.2831616,9.545861481108224,-0.6415437899904735,-1.9900169258512297,-0.9564322132739811,-0.7481948348257195,0.8093425100095262,1.4851669041487703,0.6201497867260191,0.9159528289531487,1.4508862999999996,6.045739290899854,3.4751838299999998,0.9155466702077959,1.5765820000000001,7.331592016773852,1.6641476637788681,9.54680212318664,-0.1905756779501602,-0.856695038627663,0.38737428341110625,0.34319565115556205,0.5170797495539318,stand
5.747412282376578,-0.46621019501907324,7.5782352606756715,9.808594325399406,2.588822770698249,1.7298367546283873,2.912048508082884,3.5560303535633677,5.6000375999999985,-0.51235914,7.138312299999999,9.467973432242669,-5.646855812376578,-14.288057804980927,-5.539572560675671,-7.4070225879418885,11.654841717623421,8.574174695019073,10.116111739324328,12.562816286688273,17.30169753,6.303527604222356,22.862232499999998,1.7915237106740038,15.655684299999999,8.118454775821817,19.969838874630163,10.433279705354613,-0.1177413150679132,0.5512865483249211,-0.12227882935985182,3.7586614771004196,5.565703314577217,walk
-4.956324929059832,0.9394683786709406,8.092335236752138,9.632637997925242,1.1355367367338989,0.8307039535060056,0.6633472074751314,0.7466708155388845,-5.15292075,0.8750806999999999,8.093599000000001,9.621865028349383,-2.828421670940168,-2.0431953786709407,-1.423286236752138,-1.9540788000936793,2.966743329059832,1.9359679213290595,1.5371437632478617,2.496082475703316,5.795165,5.08420003931919,3.9791633,1.2528850225871304,2.9604299999999997,8.119361959761438,4.4501612757969955,9.66141032941141,0.6107560838474914,0.08866659675569728,0.15260675438939733,1.3937266444445782,2.0894506431093336,bike
-5.812475310709444,0.6592644817541802,7.422097216177136,9.53195507577329,1.0553575327308105,0.9417207867457986,0.9686337233525114,1.1777206914270038,-5.8885393,0.5686229,7.3968862999999985,9.4834570564279,-7.454992689290555,-3.3276022817541806,-4.425753816177135,-5.260331833372146,3.4458068107094437,6.34018451824582,5.1546437838228645,7.395531366155815,10.900799499999998,5.907465232234761,9.667786800000002,1.1493767689064627,9.5803976,7.485008644205662,12.65586319952796,9.60440351249352,-0.0066296128794209545,-0.3064433857199361,0.12318241976176222,1.0854716145888608,1.63398183301735,no_task
-5.995632200736646,0.21318315911970548,7.419267303130768,9.714474370548368,2.3791940593308776,1.2481478796572645,2.3819349862356534,3.0908689629101995,-5.804742,0.2621651,6.9539589999999984,9.412140356473246,-8.904681799263356,-5.891032459119705,-4.3989819031307675,-6.11268685173893,4.8488096007366455,4.4890291408802945,6.7256756968692315,8.725991046858782,13.753491400000001,6.449631403914682,10.3800616,1.2650893950772732,11.124657599999999,7.791578334899686,14.838677898597712,10.193472880857517,0.03195205946095369,-0.6506034450799052,0.0007838235604117473,3.2020481623858816,4.8077505478259015,stairsdown
-6.2524565522548965,0.8146858080310782,6.949046032549018,9.603843179673987,2.4203353177400575,1.58650775552914,2.2650370472208547,3.0518315852446354,-6.0968344000000005,0.74399815,6.6056025,9.373477341383342,-7.638701447745104,-7.125801508031079,-3.5768128325490176,-5.371995951616635,4.278437252254896,6.4840378919689226,7.464048467450982,10.428116418732138,11.9171387,6.704139976781652,13.609839400000002,1.782765315564184,11.0408613,7.308529523158589,15.800112370348774,10.076623878538946,-0.19545035247296774,-0.6411247204996834,0.17577144441220022,3.2924331410880145,5.063378703882605,stairsup
-6.074557245273634,1.0629778930597027,7.236027911442793,9.516704598163873,0.10311865153996584,0.3886641201854797,0.13046096562519233,0.029532710408498055,-6.06391435,0.83856915,7.281365849999999,9.5161897597791,-0.16592935472636583,-0.4871723930597026,-0.2210169114427929,-0.12355357652708321,0.30333424527363384,0.5291662069402974,0.20395408855720643,0.07349647376836899,0.46926359999999967,6.075430250691549,1.0163386,1.131638647630333,0.4249709999999993,7.237200954807346,0.1970500502954522,9.516750307751746,-0.8797083372029252,0.9234905648273698,-0.9516683791818076,0.407871401878018,0.5861162157883458,stand
-5.963149337769495,0.6000917354844326,7.28146155180462,9.709974016574304,2.5864184592917434,1.7052844586074936,2.5408406341400096,3.272229726719632,-5.79696085,0.69731125,6.8881183,9.457234676013051,-10.361713662230507,-6.828607335484432,-4.491019551804619,-6.384991187987335,5.389738037769495,6.960797264515566,8.05699144819538,9.507593515102656,15.7514517,6.499776985096019,13.789404599999997,1.8075965992684395,12.548010999999999,7.7119388011554975,15.892584703089991,10.246389920085925,-0.14525553542777744,-0.5516462289433077,0.15975455323391927,3.5109733648948778,5.1982286849232295,walk
-5.039639840218232,0.22518357037111753,8.276029013591817,9.779969952995854,0.9410242573135122,0.8840049306708878,0.8006385951412999,0.7755385668763366,-5.1523223,-0.08619126,8.303091,9.766977073361206,-5.130928159781767,-3.1461095703711175,-4.8666858135918165,-3.4386120986603954,3.737194040218232,5.396401829628884,5.552879986408183,5.062452421435442,8.868122199999998,5.126739467948298,8.542511400000002,0.9122160476486901,10.419565799999999,8.31466477419054,8.501064520095838,9.810670007546458,0.6379343877584385,0.10039096699682845,0.1916964331062481,1.3567317126140142,2.0726687635562953,bike
-4.310194539235535,-0.016469108258056003,8.037057150319848,9.865827858126709,3.386454713465591,1.2232665087071726,2.0645200691075463,1.7503382494136543,-5.4779334,-0.22984336,7.958326299999999,9.740304911376954,-11.951222460764466,-8.650540891741946,-9.224581250319847,-9.658207633082485,5.3827969392355355,6.222240108258056,11.461321849680152,13.297684506582156,17.334019400000003,5.48135121125811,14.872781000000002,1.2233431622572817,20.685903099999997,8.297969171596673,22.95589213966464,10.019883829993796,-0.12392339396701417,0.44575466510346035,0.015339949685289478,3.829786444788497,5.442363117642431,no_task
0.2527328242562154,-0.27992439433591304,9.719755388849308,9.727437280132351,0.07066176829239086,0.04616617613486514,0.04158104201253757,0.04115183844632952,0.24899697,-0.2777274,9.720459,9.72759416862635,-0.5304602242562154,-0.371298505664087,-0.30575438884930684,-0.30669206432196816,0.35060601574378464,0.38526927433591307,0.29758461115069323,0.30185286671699885,0.88106624,0.262424846741219,0.7565677800000001,0.2837056777802583,0.6033390000000001,9.719844327184433,0.608544931038967,9.727524323099445,0.00030573291238527553,-0.22032660507636387,0.056113480106737786,0.07869066328255306,0.11600092865357554,sit
-6.225225948400928,0.14500387959632385,7.517174618411746,10.056997327972415,2.7743385206221665,1.5150247908536771,2.931728854877386,3.567379745383784,-5.746084,0.11492168,6.9623384,9.554308328354097,-10.151113051599074,-8.898205379596323,-7.7757483884117455,-8.532779980149916,7.977781548400928,7.631363120403676,11.454480381588253,11.654990924962352,18.128894600000002,6.8154261277215475,16.5295685,1.521912998532831,19.230228769999997,8.068614961505508,20.187770905112266,10.670932474463667,0.021578102714379568,-0.4972666210853674,-0.01915668972079918,3.9089911589088664,5.838433848469115,stairsdown
-6.768269786129944,1.0097299291023558,6.931764684118031,10.00941471058812,2.5545164846466766,1.6625079821731696,2.333407139841788,3.0698598929368552,-6.3685765,0.8523358,6.6079965,10.02260086604847,-9.483570213870053,-6.296127429102356,-5.725086984118031,-7.595280488107305,4.900792486129944,7.140132070897643,9.71272531588197,9.890564816325698,14.384362699999997,7.234274570857633,13.436259499999998,1.9450859854669686,15.437812300000001,7.313952330933777,17.485845304433003,10.469574335023799,-0.2052951821620455,-0.49017959737638056,0.12034119760801845,3.4838770660875276,5.337833447708357,stairsup
-6.267837685719002,0.19807082830211767,7.47474429105784,9.764818540201667,0.19736260354420787,0.2979681744206911,0.17333633136579932,0.05403069678052008,-6.320692500000002,0.11492168,7.431602000000002,9.764633510423682,-0.8189993142809975,-1.3951717283021177,-0.8475937910578395,-0.4697294609062528,0.5887910857190013,0.8458011716978823,0.5985037089421592,0.3997203641435423,1.4077903999999988,6.270944095070731,2.2409729,0.35779026818066445,1.4460974999999987,7.47675374839961,0.8694498250497951,9.764968014986781,-0.24486601315925713,0.9083715580411594,-0.36697214851318233,0.3446475833123837,0.524774212706281,stand
-5.919761554334751,-0.11925655443417502,7.785495495313635,10.063920762750008,2.2563735745056297,1.5774268568989547,3.1334141439565446,3.4331893492859398,-5.774814599999999,-0.038307227,7.345411,9.792042549658355,-8.646561445665249,-6.067360845565825,-6.291513695313634,-7.524892835147954,6.647598854334751,6.449525854434175,11.004200504686365,9.913416451580517,15.2941603,6.335186630026992,12.5168867,1.5818961730214887,17.2957142,8.392366852562011,17.43830928672847,10.633381707033488,0.09562591698512783,-0.40037940333325195,0.0941960769393328,3.6822620493595988,5.475343925096629,walk
-4.895392496889378,0.7173001181664412,8.089143949946807,9.571160364205948,1.0226663383085446,0.8327017527036242,0.7836001667881108,0.8122287401579468,-5.056554,0.45010993,8.101977999999999,9.555138461881066,-4.815489503110624,-3.1019251181664416,-3.386931649946807,-3.560022283551983,3.717445196889378,4.5882508818335594,5.7780720500531935,5.397341907602687,8.532934700000002,5.001066444486401,7.690176000000001,1.0990357028196982,9.1650037,8.127007478559454,8.95736419115467,9.605560661137982,0.6402432130346732,0.02704489841030199,0.2537947965612373,1.3827379937176754,2.102717427183406,bike
-4.101646092309604,0.36582839572786136,7.89212325321904,9.664457334291649,3.38088104052932,1.3605888066965452,2.0441981541002776,1.816781274597405,-5.1906295,0.047884032,7.929596000000001,9.517804546785094,-10.780711907690394,-5.269153395727861,-6.80036725321904,-7.52964556356161,4.8965210623096045,7.104080604272137,9.738777746780961,10.206179606099292,15.677232969999999,5.315373841375477,12.373233999999998,1.4088739179989054,16.539145,8.152552662155077,17.735825169660902,9.833729694251724,-0.38022923792762253,0.41410758478637605,-0.10307225253041721,3.8773961471731706,5.669085736064346,no_task
0.26521642917640287,-0.45799513485326243,9.48475068556829,9.500729478374074,0.13441992669524028,0.07083165290545967,0.04216086187519918,0.03996052303767322,0.2681506,-0.45968673,9.481039,9.501708369564406,-3.588368429176403,-0.4230710651467376,-0.702818685568289,-0.6309878256079475,0.42431367082359706,1.3582149948532625,0.2644383144317093,0.31066134739054974,4.0126821,0.2973346032816852,1.78128606,0.4634398544569559,0.9672569999999983,9.48484438703116,0.9416491729984973,9.500813513126351,-0.6275135418467535,0.07960110463285654,-0.10906667907949497,0.08572924392040993,0.12579489551972556,sit
-6.123653708788093,0.7606394060851959,7.341951767537635,9.869010704255237,2.7104305733063505,1.5795497556747062,2.873687007079248,3.5614317100203716,-5.66947,0.63206923,6.80432135,9.376862345810029,-10.041996291211905,-8.173087806085196,-7.322798153537635,-9.05848235506492,7.426099508788093,9.285430593914805,11.581818232462366,12.992706373471206,17.4680958,6.696654738844323,17.458518400000003,1.7531170359584511,18.904616386,7.884281906409086,22.051188728536125,10.49192571517658,-0.10113778689165619,-0.5633800911063951,0.08798769758351012,3.8509171855010815,5.809923992906827,stairsdown
-6.52169547565206,1.7090252144503424,6.764112269265601,9.832909157088318,2.4824023807891127,1.8399069147079894,2.3359213574149376,3.086138575353713,-6.2823853,1.4939818,6.4547677000000006,9.874449704593344,-9.174690524347941,-6.966692214450342,-5.519127369265601,-7.474582883973165,4.78829347565206,8.088047785549657,9.315345730734398,10.294640175204139,13.962984000000002,6.978148388668563,15.054739999999999,2.5111494643749643,14.8344731,7.156081103264185,17.769223059177303,10.305819876322461,-0.2779596303264334,-0.5233440945039094,0.20378587481046256,3.520365988079098,5.404864155040027,stairsup
-6.1342339965073185,0.8522993905663298,7.299548762731305,9.581015263813088,0.17938059046339233,0.3264047402829441,0.14917206175355355,0.06134980099222752,-6.14831,0.7565677,7.268796400000001,9.580074327137542,-0.7323365034926814,-1.4652150305663296,-0.969279462731305,-0.592653019664489,0.52222539650732,1.8866673094336703,0.8694672372686956,0.8081426961763967,1.2545619000000015,6.136856115050071,3.35188234,0.9126612296495552,1.8387467000000006,7.3010727741090164,1.4007957158408857,9.581211674405738,-0.06469005403355282,0.8551289451227241,-0.23310035248722716,0.3515231399056188,0.5162702768256409,stand
-5.830445779721179,0.5479910212904636,7.58480684634099,9.85386871086291,2.310323017900575,1.6422035099812098,3.077936892313702,3.4975501871828563,-5.774814599999999,0.545878,7.144297999999999,9.54781708552997,-9.07106522027882,-5.997194021290463,-6.071671446340989,-7.448011743275131,6.855164079721179,7.6018709787095355,10.86969915365901,10.15228409738859,15.9262293,6.271480393718644,13.599065,1.7311884057504456,16.9413706,8.18551114097666,17.60029584066372,10.456149973295867,-0.04806375065782966,-0.48838108062869146,0.18311978152891661,3.6827002710448813,5.483014442179201,walk
-4.521878584425919,-0.07700477623335288,8.51308171826463,9.73772169135802,1.019037339998123,0.8842955127359893,0.8379342808749155,0.7906338483210349,-4.750037,-0.306454,8.580712,9.727199469624852,-4.67174141557408,-2.8343082237666475,-4.835633718264629,-3.637439407441563,4.368651584425919,4.980268776233353,6.196710281735372,5.8681304428997265,9.040392999999998,4.635274356267593,7.814577,0.8876187906264442,11.032344000000002,8.554218680445532,9.505569850341288,9.769764209448883,0.6493157877463155,0.1662004404759023,0.21029492748806924,1.432389261767619,2.1908532927181237,bike
-4.396764685435505,-0.28482815834768027,8.045541491189189,9.830682250259837,3.152251556371517,1.2807372051978683,2.07169811402479,1.8354774305637054,-5.362945,-0.4596810000000001,7.967803999999999,9.854295101931138,-13.224340314564495,-8.29588384165232,-8.045541491189189,-9.19891114456332,6.5419426854355045,6.26068115834768,11.414288508810811,13.131906797013144,19.766283,5.409936705518763,14.556564999999999,1.3119757733154216,19.45983,8.307967211848036,22.330817941576463,10.000550723866553,-0.263839951215846,0.40116812036237126,-0.07499471523274008,3.524384853815005,5.131766541964822,no_task
0.6824626118797671,-0.9704031910226364,9.949112368681135,10.021475144858293,0.16711132478500454,0.09799491938296151,0.07786546562491632,0.07681211491196749,0.766135,-0.919362,9.959755,10.031396163311166,-3.440548611879767,-0.4086398089773636,-0.6022653686811346,-0.4757896793692371,0.3901263881202329,1.1236301910226363,0.317096631318865,0.31879325644860934,3.830675,0.7026233176394566,1.53227,0.9753382537238344,0.9193619999999996,9.949417045541747,0.7945829358178464,10.021769493546756,-0.4018186565439328,0.09233611726983153,-0.061432996387367565,0.14842448463147964,0.22154298797396363,sit
-5.803529325281282,-0.12274489698046308,7.733327679455298,9.996231366877973,2.9576841784256596,1.482342834153623,2.9110465477567513,3.604827595828449,-5.209718,-0.153227,7.201669,9.413177468763987,-13.043392674718717,-8.304740103019538,-6.507511679455298,-8.125857469545945,8.561615325281283,7.784094896980463,11.726502320544702,12.655466081114286,21.605007999999998,6.513703278111058,16.088835000000003,1.4873723442991689,18.234014000000002,8.26305314473263,20.781323550660233,10.626318937361921,-0.08928086322864173,-0.4491910387303917,-0.010183524371486266,3.9558831568493926,5.86232464612208,stairsdown
-6.255689655891715,0.7764009338306315,7.148804732490674,9.828314475340706,2.693286488492311,1.634293386995168,2.372069642254632,3.1300349963039866,-5.6693989999999985,0.612908,6.741988,9.78855524129322,-11.365415344108285,-6.139345933830631,-5.156853732490673,-6.66945894685812,5.183100655891716,7.0381760661693695,9.706165267509327,10.776017147679196,16.548516,6.810796147164442,13.177522,1.809289585417794,14.863019000000001,7.532047188650635,17.445476094537316,10.314659849660154,-0.2628161058276145,-0.43058095884336794,0.11105706181702282,3.5469711009443556,5.412267066298984,stairsup
-5.802766752543601,0.04536547455995131,7.634158107330414,9.599160859164094,0.21483519709131002,0.3355658135543628,0.19607178211102222,0.08849021725154603,-5.8226260000000005,0.0,7.66135,9.597197954312861,-0.785994247456399,-1.4244084745599512,-1.0453971073304142,-0.5795683307853867,0.5930487525436012,1.6401315254400488,0.7933268926695867,0.531218335873918,1.3790430000000002,5.806742027412909,3.06454,0.3386069981271388,1.838724000000001,7.63667542246922,1.1107866666593047,9.599568697616029,-0.17026421488389773,0.8136855247018759,-0.27635804912208445,0.3913602447122515,0.585423496174096,stand
-5.453747799715538,-0.3395754436984353,7.993183446372684,9.992690498078552,2.3468437026239304,1.5612360341991547,3.054463240731928,3.3422038278492354,-5.209718,-0.306454,7.5081229999999985,9.80892187968902,-10.328633200284463,-5.329823556301563,-5.694778446372684,-6.848735314602013,7.445698799715538,6.162201443698436,10.853738553627316,10.199581933339712,17.774332,5.937232271538928,11.492024999999998,1.5976954489245851,16.548517,8.556880064784664,17.048317247941725,10.536771528168712,0.019873083842052056,-0.27918092494566227,0.06110216948745723,3.6734042463709025,5.44983989096225,walk
