x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,gt
-13.545935772017689,-2.58194577201769,-1.3715272720176879,-0.7431093720176891,-0.1622987720176896,0.4411252279823108,1.1683286279823104,1.9931272279823107,2.8381590279823103,6.55034772798231,-9.449821789810125,-1.8409650898101242,-1.1173322898101241,-0.5936506598101241,-0.16756423481012409,0.2013932801898759,0.564399880189876,0.980964810189876,1.660560810189876,13.762367210189876,-5.153595413353405,-3.0672001133534055,-2.2911991133534046,-1.408081413353405,-0.6713567133534042,-0.04769941335340544,0.6652217866465939,1.769714286646595,3.877532286646595,9.009612286646595,walk
-10.017830979798084,-3.502754979798084,-1.8424469797980834,-0.9521876797980839,-0.20713157979808372,0.6462315202019164,1.4722200202019167,2.2767856202019168,3.137289820201916,5.299856920201917,-7.035433071791097,-1.9271567117910964,-1.2582724317910965,-0.8202841717910965,-0.4037192117910964,0.04260032820890358,0.5900857282089036,1.2137429282089034,2.1349465282089035,8.835691228208905,-4.854285343997056,-2.658392943997055,-1.9657049439970553,-1.2611153439970568,-0.6148443439970537,0.004052056002946003,0.6705559560029446,1.8405086560029442,3.2389766560029454,8.809044656002945,stairsup
-14.964839843640029,-3.7247268436400285,-2.163203843640029,-0.9373128436400284,0.0041241563599712094,0.8562968563599727,1.583500156359971,2.365452156359971,3.227146556359971,8.810306956359971,-7.751737013377852,-1.6091896133778523,-1.0117164133778522,-0.6034827933778524,-0.2499976833778523,0.09277574662214766,0.4879173566221477,0.9497093866221475,1.6673911866221476,10.483095986622146,-8.019510579320247,-3.0635780193202473,-2.154276019320248,-1.465158819320246,-0.8200780193202473,-0.1428626193202467,0.7438259806797518,1.9375819806797523,3.784749980679752,9.350056980679753,stairsdown
-4.997135932005346,-1.1825914320053457,-0.8148239320053463,-0.5446519320053458,-0.29471293200534543,-0.03049193200534628,0.28371706799465457,0.781214767994654,1.6036330679946542,4.7457228129946545,-2.7789212295176915,-0.8781948695176918,-0.6663418495176917,-0.5032864295176918,-0.34142118951769174,-0.11766630951769175,0.25129121048230824,0.7345065704823082,1.2308138704823084,4.650217170482309,-3.6176808280580035,-0.9123891280580025,-0.5374806280580025,-0.28516142805800193,-0.07687842805800216,0.12664257194199813,0.3325445719419946,0.571772571941997,0.8740795719419978,6.9821115719419975,bike
-0.8189993142809975,-0.18693001428099887,-0.13904601428099816,-0.10073881428099796,-0.07200831428099796,-0.03370131428099832,0.13868168571900163,0.19614238571900167,0.23444968571900127,0.5887910857190013,-1.3951717283021177,-0.2842620883021177,-0.18849402130211768,-0.12145637430211767,-0.09272594830211767,-0.06399552830211769,-0.025688308302117657,0.06050294169788231,0.5776505716978824,0.8458011716978823,-0.8475937910578395,-0.15806389105784024,-0.11975669105784181,-0.09102629105784121,-0.06229589105784061,-0.01441189105783991,0.11008650894216121,0.1675477089421582,0.2154317089421589,0.5985037089421592,stand
-11.951222460764466,-3.5523638607644648,-2.7000278607644645,-2.067958760764464,-1.5603880607644642,-0.669744960764465,0.9678888392355351,4.597498739235536,4.664536399235535,5.3827969392355355,-8.650540891741946,-1.1327476917419441,-0.37617997174194395,-0.26125829174194404,-0.232527861741944,-0.184643831741944,0.08350675825805601,0.629384748258056,1.424259608258056,6.222240108258056,-9.224581250319847,-2.654891750319848,-1.4865214503198478,-0.7586839503198473,-0.30857415031984825,0.43841684968015215,1.625940849680152,1.683401849680152,1.7312858496801518,11.461321849680152,no_task
-0.5304602242562154,-0.0707734942562154,-0.042043074256215396,-0.022889464256215408,-0.013312644256215395,0.005840945743784576,0.02499457574378461,0.04414819574378459,0.08245541574378462,0.35060601574378464,-0.371298505664087,-0.045687045664086934,-0.02653342566408695,-0.016956625664086955,-0.007379805664086969,0.0021969943359130273,0.011773794335913024,0.03092742433591303,0.050081034335913044,0.38526927433591307,-0.30575438884930684,-0.04718038884930742,-0.028026388849307082,-0.01845038884930794,-0.008873388849305996,0.0007036111506923959,0.019857611150692733,0.029433611150691874,0.04858761115069221,0.29758461115069323,sit
-8.646561445665249,-2.5078284456652478,-1.4256494456652495,-0.8318874456652496,-0.23812544566524974,0.528019554334751,1.2558565543347493,1.993270754334751,2.5870326543347506,6.647598854334751,-6.067360845565825,-1.9206032455658253,-1.049113945565825,-0.541543145565825,-0.129740415565825,0.272485464434175,0.655557754434175,1.067360404434175,1.728160054434175,6.449525854434175,-6.291513695313634,-3.5333930953136345,-2.6140194953136344,-1.6946464953136342,-0.8423104953136331,-0.09531949531363537,0.6708255046863663,2.0498855046863653,4.664353504686366,11.004200504686365,walk
-9.483570213870053,-3.565105213870056,-2.0423922138700528,-0.9027526138700557,-0.059993513870057136,0.8689567861299459,1.635101786129944,2.286324286129944,2.8992397861299444,4.900792486129944,-6.296127429102356,-1.900372989102356,-1.2299964791023559,-0.7798865691023558,-0.3776606991023558,0.08202607089764413,0.6279039708976442,1.2120892708976443,1.9878105708976441,7.140132070897643,-5.725086984118031,-2.7179696841180325,-1.9997091841180312,-1.3006026841180294,-0.6398026841180311,0.011420315881970566,0.7584113158819683,1.8693203158819696,3.257957315881969,9.71272531588197,stairsup
-10.151113051599074,-3.772960051599073,-2.3460160515990722,-1.148915051599074,-0.047582651599070935,0.9484052484009275,1.685819648400928,2.4040799484009274,3.1606479484009276,7.977781548400928,-8.898205379596323,-1.7156001795963238,-1.0548005395963238,-0.6046906095963238,-0.21204152959632386,0.14230032040367616,0.563679820403676,1.0712506204036762,1.7703575204036763,7.631363120403676,-7.7757483884117455,-3.284225618411746,-2.3552756184117456,-1.5987080184117453,-0.9187549184117456,-0.143033618411744,0.852955381588254,2.1458233815882544,4.013301381588255,11.454480381588253,stairsdown
-5.130928159781767,-0.9745946597817676,-0.6585601597817679,-0.4191401597817679,-0.21802715978176757,-0.007337159781767966,0.21292914021823162,0.5768478402182335,1.3334156402182322,3.737194040218232,-3.1461095703711175,-0.8764064703711176,-0.6944470903711175,-0.5507950103711174,-0.39756609037111756,-0.18687634337111753,0.21534952962888249,0.7995347296288826,1.3549895296288825,5.396401829628884,-4.8666858135918165,-0.9306180135918165,-0.557122613591817,-0.29854901359181696,-0.0878595135918161,0.12283098640818402,0.34309698640818276,0.5825169864081836,0.9177049864081823,5.552879986408183,bike
-0.7323365034926814,-0.19603530349268183,-0.14815130349268113,-0.1002674034926816,-0.04280660349268128,0.014654696507318654,0.11999949650731878,0.1774601965073188,0.21576739650731813,0.52222539650732,-1.4652150305663296,-0.3064213905663298,-0.2106533905663297,-0.15319249056632966,-0.11488529056632979,-0.06700122056632973,-0.009540390566329715,0.07665085943367023,0.6033752094336703,1.8866673094336703,-0.969279462731305,-0.14567376273130517,-0.10736676273130374,-0.07863626273130553,-0.049905762731306424,-0.011598762731305001,0.09374623726869302,0.14163023726869373,0.1895142372686962,0.8694672372686956,stand
-10.780711907690394,-3.6364139076903967,-2.736193907690395,-2.0753945076903957,-1.5678239076903955,-0.5526819076903955,1.602099592309604,4.417680712309604,4.484718352309604,4.8965210623096045,-5.269153395727861,-0.9212831957278613,-0.8350919157278613,-0.8063614957278613,-0.6914398357278613,-0.011486535727861347,0.2758176042721387,0.8504261042721386,1.6453010042721388,7.104080604272137,-6.80036725321904,-2.70149375321904,-1.45650925321904,-0.73824825321904,-0.33602285321904013,0.6791187467809596,1.5506087467809593,1.5889157467809607,1.6367997467809605,9.738777746780961,no_task
-3.588368429176403,-0.06410348917640288,-0.03537306917640287,-0.016219459176402856,-0.0066426591764028875,0.012510970823597145,0.03166459082359713,0.05081819082359712,0.08912543082359714,0.42431367082359706,-0.4230710651467376,-0.04957560514673759,-0.03042201514673759,-0.020845215146737595,-0.011268385146737558,-0.0016915951467375567,0.01746203485326242,0.027038834853262417,0.046192454853262455,1.3582149948532625,-0.702818685568289,-0.04201868556829069,-0.022865685568289607,-0.013288685568289438,-0.003711685568289269,0.005865314431709123,0.015442314431709292,0.02501831443171021,0.044172314431710547,0.2644383144317093,sit
-9.07106522027882,-2.4822222202788193,-1.323429220278821,-0.8062815202788212,-0.2699799202788222,0.3812427797211795,1.1569637797211794,1.9901461797211795,2.737137079721179,6.855164079721179,-5.997194021290463,-1.9078976212904637,-1.1704834512904636,-0.6724895112904636,-0.23195640129046363,0.1989998787095364,0.6108025787095365,1.0609124787095365,1.7887499787095362,7.6018709787095355,-6.071671446340989,-3.4763568463409893,-2.5378298463409896,-1.6663402463409893,-0.8235811463409899,-0.10532084634099004,0.6416701536590113,2.0207301536590103,4.596891153659011,10.86969915365901,walk
-9.174690524347941,-3.3807225243479406,-1.886741524347939,-0.9577905243479394,-0.20122302434793937,0.6989968756520604,1.5034487756520587,2.24086247565206,2.93039287565206,4.78829347565206,-6.966692214450342,-2.005906234450342,-1.3642601744503424,-0.9045734544503424,-0.4544635144503424,0.053107185549657654,0.6468693855496577,1.2885152855496576,2.2653495855496577,8.088047785549657,-5.519127369265601,-2.732276669265601,-2.0044392692656006,-1.3053322692656009,-0.6349562692656008,0.016267030734399945,0.7536807307343976,1.8741677307343991,3.2819577307343994,9.315345730734398,stairsup
-10.041996291211905,-3.615959291211907,-2.3135132912119074,-1.2121802912119053,-0.08211729121190725,0.9426010087880927,1.6991690087880933,2.3312383087880932,3.116536408788093,7.426099508788093,-8.173087806085196,-1.737473706085196,-1.134134866085196,-0.6936017560851959,-0.3009526760851959,0.08211959391480417,0.5418063939148042,1.087684293914804,1.8825592939148041,9.285430593914805,-7.322798153537635,-3.243078767537635,-2.285397767537635,-1.567137167537636,-0.8967607675376348,-0.1401927675376351,0.8557942324623653,2.1103572324623645,3.9299492324623646,11.581818232462366,stairsdown
-4.815489503110624,-1.0805349031106237,-0.7357695031106237,-0.496349503110622,-0.2665065031106222,-0.04623980311062059,0.22191049688937792,0.6624434968893782,1.495626096889378,3.717445196889378,-3.1019251181664416,-0.8417986081664413,-0.6598392781664413,-0.5161871781664412,-0.3629582581664412,-0.14269171816644122,0.24038058183355882,0.7479512818335589,1.2650988818335587,4.5882508818335594,-3.386931649946807,-0.925692249946807,-0.5617739499468088,-0.3127769499468078,-0.0925104499468059,0.1181790500531914,0.33844605005319117,0.5778660500531938,0.9130540500531925,5.7780720500531935,bike
-0.6415437899904735,-0.20939048999047305,-0.16868918999047366,-0.12918478999047345,-0.0034887899904738617,0.04559191000952634,0.1066442100095264,0.15093721000952698,0.19882121000952502,0.8093425100095262,-1.9900169258512297,-0.5678611258512299,-0.06986707585122975,0.010338674148770322,0.0618140141487703,0.10490967414877028,0.1396255741487703,0.1779327741487704,0.29764287414877033,1.4851669041487703,-0.9564322132739811,-0.14719191327398118,-0.11367321327397928,-0.09212521327398093,-0.06698651327398064,-0.005934213273980582,0.11497308672601836,0.1520827867260195,0.18679908672602075,0.6201497867260191,stand
-23.51782071382944,-4.370192933829441,-4.309140793829441,-3.9895148738294406,0.4277872861705596,1.6428442861705594,2.074998286170559,2.799244286170559,3.77607828617056,14.024459286170558,-19.242173562318566,-1.5095189623185665,-0.7852729623185665,-0.24059210231856654,0.08382223768143349,0.6308973076814335,0.6680074576814334,0.6919494376814335,0.8691203876814335,19.983827437681434,-8.300568664601757,-2.546104424601757,-1.4184358246017572,-0.7289059246017571,-0.31949742460175745,0.8452815753982428,1.4797455753982423,1.5072785753982423,1.5443885753982425,11.659291575398244,no_task
-0.44688734719020434,-0.07937738719020437,-0.0410701671902044,-0.019522347190204403,-0.003960047190204374,0.009208072809795631,0.023573272809795598,0.04033271280979561,0.0690631128097956,7.2181491128097965,-0.3997205650644432,-0.04418159906444319,-0.026225099064443147,-0.014254079064443204,-0.0034801790644432007,0.006096620935556796,0.01447634093555683,0.025250240935556834,0.04081254093555681,0.3975486009355568,-0.27941878706424816,-0.03401378706424829,-0.019648787064248552,-0.011268787064247832,-0.0028887870642488878,0.004293212935751356,0.011476212935752628,0.01985521293575232,0.03302421293575186,0.27603521293575106,sit
-5.646855812376578,-3.099425182376578,-2.072312682376578,-1.1601219823765776,-0.4394669823765778,0.1471123176234217,0.7791814176234224,1.5046247176234218,2.809464717623422,11.654841717623421,-14.288057804980927,-1.789127804980927,-1.0840354049809267,-0.641108104980927,-0.2508532049809268,0.16573787501907322,0.6206362050190732,1.1724996950190731,1.9781484950190733,8.574174695019073,-5.539572560675671,-3.3045852606756716,-2.4079567606756713,-1.5161167606756711,-0.7787022606756713,-0.12628226067567194,0.6027517393243285,1.9147747393243284,4.273062739324328,10.116111739324328,walk
-5.7154729407624805,-3.1560712407624805,-2.3360572407624796,-1.4909038407624804,-0.5918812407624818,0.3430542592375181,1.03258475923752,1.8837232592375193,3.49502075923752,8.58509375923752,-9.379031687343142,-2.244310187343141,-1.329725087343141,-0.6425891873431406,-0.06079808734314063,0.4144509126568592,0.8513927126568591,1.3386127526568592,2.089194952656859,7.19961831265686,-5.032209325658994,-2.728987325658994,-2.0131207256589922,-1.3092257256589939,-0.6436377256589934,-0.01994812565899462,0.6983125743410055,1.894216274341007,3.355876274341007,8.923592274341006,stairsup
-8.849621167180873,-3.169377367180873,-2.361334367180873,-1.667015867180873,-0.8697464671808728,0.071174332819127,1.130608832819127,2.2905988328191267,3.676841832819127,12.360610832819125,-18.951699737057357,-1.8247781370573573,-1.0382829370573572,-0.5295151370573572,-0.1308805070573572,0.24381206294264263,0.6340669439426427,1.1105130929426428,1.7808895629426427,7.7687879629426435,-7.067537408595679,-3.2320265285956795,-2.256389228595679,-1.5249602285956794,-0.8701462285956794,-0.12315552859567891,0.8357217714043212,2.084297771404321,3.9242427714043213,12.250676771404322,stairsdown
-24.438241517082087,-1.5412940170820884,-0.7583898170820884,-0.3022945170820881,0.008951782917911544,0.27470788291791237,0.5296904829179114,0.797841182917912,1.1916871829179119,8.375489482917912,-6.392214697711593,-1.267425897711592,-0.7442928977115922,-0.23073655771159218,0.13318210228840788,0.3438718622884078,0.5030862822884078,0.6670890972884078,0.8789759422884078,10.543170702288409,-4.666108587929433,-0.9263655879294328,-0.5624467879294333,-0.3026758879294329,-0.08121228792943214,0.12588671207056557,0.3389707120705676,0.5819817120705668,0.904001712070567,3.917104712070566,bike
-0.16592935472636583,-0.1276221547263665,-0.11325675472636654,-0.08811815472636653,-0.015094754726366233,0.03159224527363236,0.07827894527363544,0.0962356452736346,0.12137454527363367,0.30333424527363384,-0.4871723930597026,-0.4356970630597027,-0.2920448930597027,-0.2597232330597027,-0.23817543305970268,-0.20944499305970277,0.44656620694029736,0.4645227069402975,0.47888810694029726,0.5291662069402974,-0.2210169114427929,-0.16595051144279171,-0.1503879114427935,-0.12884021144279245,0.02798008855720635,0.0626957885572077,0.10459448855720677,0.12374808855720598,0.14170488855720542,0.20395408855720643,stand
-7.454992689290555,-0.501034689290556,-0.20056238929055592,-0.146692689290556,-0.1000059892905556,-0.04613628929055569,0.042449310709443466,0.27708131070944386,0.9666110107094443,3.4458068107094437,-3.3276022817541806,-0.9585397017541801,-0.3204849417541802,-0.14331404175418017,-0.10500678175418021,-0.07507924175418013,-0.02719525175418014,0.16314377824581983,0.9699897182458199,6.34018451824582,-4.425753816177135,-0.6991787161771361,-0.14492121617713583,-0.07908061617713713,-0.04316761617713549,-0.002466216177135827,0.05379778382286293,0.1711134838228645,0.6391797838228648,5.1546437838228645,no_task
-10.361713662230507,-2.802022662230505,-1.5606296622305038,-0.7789226622305057,-0.11932016223050557,0.42176933776949443,1.005954337769495,2.0187020377694944,3.1571450377694945,5.389738037769495,-6.828607335484432,-1.9659837354844327,-1.1339987354844325,-0.5150975754844326,-0.09491519548443261,0.2773831645155673,0.6341192645155675,1.0327537645155673,1.7031302645155677,6.960797264515566,-4.491019551804619,-2.91683185180462,-2.0321745518046184,-1.2815922518046197,-0.6842385518046203,-0.09406785180461963,0.5212418481953804,1.4837104481953798,3.7773564481953805,8.05699144819538,walk
-7.638701447745104,-3.1830924477451035,-1.6771394477451045,-0.9121919477451037,-0.28251704774510333,0.6631925522548965,1.5454558522548956,2.191890552254895,2.7054468522548962,4.278437252254896,-7.125801508031079,-1.8214476080310782,-1.0720624780310781,-0.7261003420310781,-0.31190346803107816,0.19925859196892182,0.6493684919689218,1.0432146919689218,1.678875191968922,6.4840378919689226,-3.5768128325490176,-2.5832194325490185,-2.0672687325490173,-1.3071097325490193,-0.6750406325490177,-0.08247553254901785,0.5902949674509825,1.989705967450985,3.3268669674509814,7.464048467450982,stairsup
-8.904681799263356,-2.847351799263354,-1.9423437992633534,-1.198944099263354,-0.35019919926335596,0.5392466007366457,1.219199700736647,2.1433616007366454,2.9190829007366457,4.8488096007366455,-5.891032459119705,-1.3480347591197057,-0.9206697591197055,-0.5208380791197055,-0.12579479911970548,0.20939344088029455,0.4799382408802945,0.7780163408802945,1.3801580408802945,4.4890291408802945,-4.3989819031307675,-2.9038030031307684,-1.7210673031307682,-1.135685303130768,-0.6616333031307677,-0.20912900313076843,0.5665926968692334,1.7361596968692314,3.444422696869232,6.7256756968692315,stairsdown
-2.828421670940168,-1.2446576709401675,-0.818489670940167,-0.5563245709401681,-0.30732737094016827,0.06257662905983175,0.2876314290598323,0.7533039290598325,1.569726629059832,2.966743329059832,-2.0431953786709407,-0.9909437136709406,-0.6210395786709406,-0.43429183867094057,-0.20564557867094058,0.04574562132905946,0.26601222132905944,0.6287337213290596,1.18059732132906,1.9359679213290595,-1.423286236752138,-0.9300809367521365,-0.5529942367521379,-0.2824492367521385,-0.07774523675213807,0.04675376324786207,0.304129763247861,0.5363677632478616,0.8500087632478621,1.5371437632478617,bike
-0.785994247456399,-0.173086247456399,-0.173086247456399,-0.173086247456399,-0.019859247456399665,-0.019859247456399665,0.13336775254360234,0.13336775254360234,0.2865947525436008,0.5930487525436012,-1.4244084745599512,-0.35181947455995133,-0.19859247455995133,-0.19859247455995133,-0.04536547455995131,-0.04536547455995131,-0.04536547455995131,0.10786152544004869,0.5675425254400487,1.6401315254400488,-1.0453971073304142,-0.12603510733041556,-0.12603510733041556,-0.12603510733041556,0.02719189266958555,0.02719189266958555,0.02719189266958555,0.18041889266958666,0.18041889266958666,0.7933268926695867,stand
-13.224340314564495,-3.1113583145644936,-2.191996314564495,-1.579088314564495,-1.1194073145644952,-0.6597263145644954,0.41286268543550486,2.864494685435505,5.162899685435505,6.5419426854355045,-8.29588384165232,-1.0942148416523199,-0.7877608416523197,-0.6345338416523197,-0.32807984165231974,-0.021625841652319733,0.28482815834768027,0.7445091583476804,1.5106441583476804,6.26068115834768,-8.045541491189189,-2.529369491189189,-1.456780491189189,-0.8438724911891891,-0.23096449118918816,0.0754895088108114,1.1480785088108103,1.9142135088108105,1.9142135088108105,11.414288508810811,no_task
-3.440548611879767,-0.06955461187976708,-0.06955461187976708,-0.06955461187976708,-0.06955461187976708,0.08367238812023292,0.08367238812023292,0.08367238812023292,0.08367238812023292,0.3901263881202329,-0.4086398089773636,-0.10218580897736362,-0.10218580897736362,-0.10218580897736362,0.05104119102263638,0.05104119102263638,0.05104119102263638,0.05104119102263638,0.05104119102263638,1.1236301910226363,-0.6022653686811346,-0.14258436868113478,0.01064263131886456,0.01064263131886456,0.01064263131886456,0.01064263131886456,0.01064263131886456,0.01064263131886456,0.01064263131886456,0.317096631318865,sit
-10.328633200284463,-2.667283200284462,-1.4414672002844604,-0.8285592002844622,-0.06242420028446194,0.7037107997155383,1.469845799715538,2.082753799715538,2.542434799715538,7.445698799715538,-5.329823556301563,-1.9588295563015645,-1.0394675563015647,-0.5797865563015647,-0.12010555630156483,0.18634844369843528,0.6460294436984353,1.1057104436984353,1.7186184436984353,6.162201443698436,-5.694778446372684,-3.3963734463726842,-2.477011446372684,-1.5576494463726842,-0.791514446372684,-0.17860644637268308,0.5875285536273163,1.9665715536273156,4.418203553627316,10.853738553627316,walk
-11.365415344108285,-3.5508383441082847,-2.0185683441082842,-0.7927523441082842,0.12660965589171536,0.8927446558917156,1.6588796558917158,2.2717876558917154,2.8846956558917154,5.183100655891716,-6.139345933830631,-1.8489899338306315,-1.2360819338306315,-0.7764009338306315,-0.31671993383063135,0.14296106616936854,0.6026420661693686,1.2155500661693686,1.9816850661693686,7.0381760661693695,-5.156853732490673,-2.7052217324906733,-2.0923137324906733,-1.326178732490673,-0.713270732490674,-0.10036273249067396,0.6657722675093272,1.8915882675093263,3.4238582675093268,9.706165267509327,stairsup
-13.043392674718717,-4.002998674718718,-2.3175016747187183,-0.938458674718718,0.13413032528128355,0.900265325281282,1.6664003252812822,2.432535325281282,3.1986703252812823,8.561615325281283,-8.304740103019538,-1.715979103019537,-1.103071103019537,-0.6433901030195369,-0.1837091030195369,0.12274489698046308,0.5824258969804632,1.042106896980463,1.808241896980463,7.784094896980463,-6.507511679455298,-3.289744679455298,-2.3703826794552985,-1.6042476794552982,-0.9913396794552982,-0.22520467945529976,0.8473843205447018,2.073200320544702,4.065151320544702,11.726502320544702,stairsdown
-4.67174141557408,-0.9942934155740808,-0.6878394155740803,-0.534612415574081,-0.22815841557408056,-0.07493141557408034,0.23152258442591922,0.6912035844259194,1.4573385844259192,4.368651584425919,-2.8343082237666475,-0.8423572237666471,-0.6891302237666471,-0.5359032237666471,-0.3826762237666472,-0.22944922376664711,0.2302317762333529,0.8431397762333529,1.3028207762333528,4.980268776233353,-4.835633718264629,-1.0049587182646311,-0.5452777182646305,-0.39205071826462934,-0.08559671826462889,0.06763028173537045,0.3740842817353709,0.6805382817353696,0.98699228173537,6.196710281735372,bike
